,jobname,min-pairwise-TMscores,avg-pairwise-TMscores,number of clusters,cluster decay rate 1,cluster decay rate 2,cluster decay rate 3,Top 1 pLDDT,Top 2 pLDDT,Top 3 pLDDT,dataset
901,3s5uE,0.7102230197160304,0.8176541722341902,10,0.9741379310344828,0.34513274336283184,0.6153846153846154,0.9412854545,0.9239649999999999,0.8448163636,pdb
902,3sxpE,0.7710445774767255,0.8541329912576702,6,0.015570934256055362,0.8888888888888888,0.625,0.9198729282,0.7496298343000001,0.7455950276000001,pdb
903,3tbfC,0.7579997349186101,0.8670614662524895,3,0.01824212271973466,0.36363636363636365,0.0,0.9609537634,0.7707591398,0.7695819892,pdb
904,3u5zR,0.793876101079239,0.8969380505396195,2,0.0,0.0,0.0,0.9687745614000001,0.7427280702,,pdb
905,3uopA,0.6748837898836806,0.8244945703047915,7,0.015957446808510637,0.7777777777777778,1.0,0.9814506726000001,0.7730053812000001,0.7532408072,pdb
906,3uu8B,0.6341727024362575,0.8164478032556981,6,0.03161397670549085,0.9473684210526315,0.4444444444444444,0.9383236760000001,0.8368056075,0.8241582555,pdb
907,3wk9A,0.5616317490422553,0.7310411601193517,10,0.030716723549488054,0.7777777777777778,1.0,0.9305181818,0.9157160428000001,0.91472959,pdb
908,3wx9C,0.7421891707005356,0.8498197526557465,6,0.05291970802919708,0.7931034482758621,0.34782608695652173,0.9260026786000001,0.8609790179,0.8482024554,pdb
909,4am8B,0.8260402536215957,0.9185439714708955,3,0.05693950177935943,0.875,0.0,0.9448374648000001,0.8887535211,0.8880374648,pdb
910,4axwA,0.46408795293293087,0.5982276638965954,9,0.02486678507992895,0.8571428571428571,0.4166666666666667,0.9718813084000001,0.9393088785,0.906296729,pdb
911,4bkyA,0.7443963348116599,0.8048987445640146,16,0.1457142857142857,0.3333333333333333,0.5882352941176471,0.9384974063,0.845162536,0.82680317,pdb
912,4d9hB,0.8374030173273124,0.9187015086636562,2,0.0,0.0,0.0,0.9360126482000001,0.83136917,,pdb
913,4etqA,0.4171461216959706,0.5737262013975168,25,0.13596491228070176,0.6451612903225806,0.7,0.9293963801,0.9064054299000001,0.8973972851,pdb
914,4f4oI,0.6204723672746509,0.8028986036299105,17,0.2222222222222222,0.98,0.42857142857142855,0.8690190202,0.8642855908,0.8539876081000001,pdb
915,4f4rA,0.804841661265166,0.8841296474591464,4,0.0351493848857645,0.55,0.45454545454545453,0.9578183099,0.8161915493,0.7985030516,pdb
916,4fvoA,0.7490261117429988,0.8503067537372124,7,0.036468330134357005,0.42105263157894735,0.875,0.9783184615,0.8924792308,0.8784007692,pdb
917,4g6gA,0.6138414352923804,0.796025811890748,10,0.049723756906077346,0.5,0.6666666666666666,0.9171201195,0.7595860558,0.7303113546000001,pdb
918,4hkpB,0.750898230206854,0.8563132993108377,24,0.5473684210526316,0.8076923076923077,1.0,0.9071201923000001,0.9010487179000001,0.8985391026,pdb
919,4hq8B,0.7156189740221572,0.79867133802354,33,0.9354838709677419,0.8620689655172413,0.8,0.8890407692000001,0.8876230769000001,0.8853107692000001,pdb
920,4i7eB,0.5980408690459484,0.7500962409191019,11,0.03300970873786408,0.8235294117647058,0.5,0.9768153605000001,0.8368094044000001,0.8367526646000001,pdb
921,4ikpB,0.7451151284420484,0.8359580546610055,12,0.03855421686746988,1.0,0.5625,0.9668967742000001,0.8014870968000001,0.7566762463000001,pdb
922,4j16A,0.5931356305366642,0.7739171460891913,11,0.015180265654648957,0.875,0.8571428571428571,0.9609923885,0.8708503937000001,0.8410215223,pdb
923,4ji8B,0.7506907011361295,0.8590815287443025,8,0.09394572025052192,0.8444444444444444,0.5789473684210527,0.9506273438,0.8840539062,0.8755535156,pdb
924,4jn2H,0.46138924998295916,0.6301419535963055,16,0.14285714285714285,0.4444444444444444,0.9375,0.9217937778,0.8971644444,0.8807182222000001,pdb
925,4jnfA,0.46203306336849026,0.6816416003173086,13,0.05399568034557235,0.48,0.5833333333333334,0.937438914,0.7790479638000001,0.7682122172,pdb
926,4kyaH,0.5162747347429888,0.6651918271150795,20,0.19548872180451127,0.46153846153846156,0.8333333333333334,0.9075446996000001,0.8849144876,0.8759814488000001,pdb
927,4l7sB,0.6493688827662917,0.8127509287852485,5,0.01855287569573284,0.6,1.0,0.9446992481,0.8871060150000001,0.7561150376,pdb
928,4lc9A,0.6943137375276043,0.8252528475101154,13,0.32142857142857145,1.0,0.6666666666666666,0.9027553459000001,0.8774144654,0.8740849057000001,pdb
929,4lfdA,0.6945805382723844,0.8327326410270992,8,0.06010016694490818,0.6666666666666666,0.9166666666666666,0.9544569444000001,0.8879134259,0.8766370370000001,pdb
930,4lhsA,0.48713035108206815,0.7241815966717049,11,0.022727272727272728,0.5384615384615384,0.8571428571428571,0.9735877551000001,0.7434851312,0.7275215743,pdb
931,4lisA,0.7729373925073263,0.8538846236682616,4,0.02264808362369338,0.3076923076923077,1.0,0.9721350404,0.7579137466,0.7388598383,pdb
932,4mieC,0.820846061987291,0.8873316290677155,4,0.024013722126929673,0.9285714285714286,0.5384615384615384,0.9561834758000001,0.8602387464,0.8332897436000001,pdb
933,4moeB,0.7928651952700814,0.8601827835440965,9,0.07389162561576355,0.9333333333333333,0.7857142857142857,0.9046625592,0.7478401264000001,0.7414707741000001,pdb
934,4nu5A,0.7326171887041415,0.8505762267960335,4,0.01589825119236884,0.6,1.0,0.9755911854,0.8780887538000001,0.8693683891,pdb
935,4o4pA,0.7432121625560333,0.8506332686143241,4,0.017408123791102514,0.6666666666666666,0.8333333333333334,0.9645263736,0.7171870330000001,0.7072815385,pdb
936,4opeD,0.6232713704379168,0.7895697255926506,7,0.020771513353115726,0.7142857142857143,1.0,0.9576889267,0.8708492334,0.8660413969,pdb
937,4ot0B,0.6510700672343857,0.8450410780800957,3,0.3662420382165605,0.26956521739130435,0.0,0.9531098196000001,0.9508416834000001,0.9027336673,pdb
938,4oy2F,0.7470088895837859,0.8411840575633653,5,0.12903225806451613,0.625,1.0,0.890366383,0.8679085106000001,0.859707234,pdb
939,4pxyA,0.7777362488147338,0.850199789688115,7,0.03298611111111111,0.9473684210526315,0.7222222222222222,0.9606752,0.8222372,0.8072724,pdb
940,4qa7A,0.495060595789656,0.7195926875695046,17,0.11666666666666667,0.7142857142857143,0.72,0.9529840617,0.9015372751,0.8764185090000001,pdb
941,4qaxA,0.7106951274569687,0.8759125264037385,5,0.4020618556701031,0.42735042735042733,0.74,0.9676528265000001,0.9279717349000001,0.9217931774,pdb
942,4qu2B,0.6315031845514605,0.7901284031047786,17,0.0728476821192053,0.8787878787878788,0.41379310344827586,0.9746603774,0.8649786164000001,0.8642867925000001,pdb
943,4r4rA,0.5862474095883663,0.7954103794508146,9,0.012110726643598616,1.0,1.0,0.9818003802,0.7732273764,0.7714939163000001,pdb
944,4r99B,0.7489690872934708,0.8446748854425272,8,0.0347985347985348,0.631578947368421,0.5,0.9413513433,0.7758176119,0.7537394030000001,pdb
945,4twcB,0.7291402472862032,0.8469148247273841,4,0.008976660682226212,1.0,0.8,0.975440678,0.7962030508,0.7254694915000001,pdb
946,4u4yM,0.20165484403762884,0.3933982934309487,9,0.5921052631578947,0.7444444444444445,1.0,0.8664732323000001,0.7139151515000001,0.6833323232,pdb
947,4v2pA,0.8425544546095721,0.921277227304786,2,0.0,0.0,0.0,0.9548669516,0.7909353276000001,,pdb
948,4v43X,0.3908748336884957,0.7075214224848962,11,0.1390532544378698,0.5106382978723404,0.7916666666666666,0.9452586837,0.9056420475,0.8790365631,pdb
949,4v7cB,0.6170943257920661,0.7638042330432786,8,0.016791044776119403,1.0,0.8888888888888888,0.9169566524,0.8208935622,0.8124776824000001,pdb
950,4v9jB,0.49424405829417956,0.7104322737843471,16,0.03483992467043315,0.6486486486486487,0.4583333333333333,0.9563605263,0.8871903509,0.8795938596,pdb
951,4woiA,0.41109397428613537,0.7185192945479908,7,0.03467153284671533,0.3684210526315789,0.7142857142857143,0.9644033195,0.8763012448,0.8680356846,pdb
952,4wqyC,0.3698790394539078,0.6134415968070087,27,0.08298755186721991,0.9,0.6111111111111112,0.9546729730000001,0.8855918919,0.8540351351000001,pdb
953,4xd4G,0.8411843517556025,0.9205921758778013,2,0.0,0.0,0.0,0.9501648649000001,0.7982303303,,pdb
954,4xgpD,0.6430350899665954,0.8231258355647653,13,0.09873949579831932,0.3829787234042553,1.0,0.9525535581000001,0.8941632959,0.8590775281,pdb
955,4xkdA,0.8012940583104577,0.8882590154608399,3,0.017094017094017096,1.0,0.0,0.9021222222,0.7216795796000001,0.5920321321,pdb
956,4xtrD,0.4349497127714906,0.6019655429869443,25,0.535031847133758,0.8928571428571429,0.7733333333333333,0.9559142857,0.9508410138000001,0.9356170507,pdb
957,4xvtH,0.4256195062796027,0.6113142594676643,28,0.5584415584415584,0.7441860465116279,0.8125,0.9116934211000001,0.9032144737000001,0.8996938596,pdb
958,4xvuI,0.5053256329307313,0.6739612504668048,19,0.058823529411764705,0.9,0.6111111111111112,0.9242834783,0.8759965217000001,0.8757047826000001,pdb
959,4xwyA,0.8153222745469574,0.8879881313101872,5,0.0423728813559322,0.76,0.7368421052631579,0.9426134545,0.8360912727,0.8235800000000001,pdb
960,4ya4E,0.8064718119361994,0.8704431147989274,5,0.0506108202443281,0.1724137931034483,0.8,0.9601038462,0.8257239316,0.7790192308,pdb
961,4zh2G,0.653922731049036,0.7156950170558953,20,1.0,1.0,0.875,0.8807468657,0.8798656716000001,0.8701107463000001,pdb
962,4zqpA,0.3165653576133466,0.695444950275877,19,0.3597122302158273,0.46,0.8260869565217391,0.9079732187,0.9049717445000001,0.9010484029,pdb
963,5aliA,0.5438919309423438,0.6803340926858061,9,0.05190311418685121,0.8,0.75,0.9438067395,0.9204355191,0.9182395264000001,pdb
964,5anyI,0.44256087459105126,0.6155687949038495,20,0.08118081180811808,0.9545454545454546,0.8571428571428571,0.9274055046,0.9007752294,0.8015871560000001,pdb
965,5ayeC,0.7202316683459599,0.8506815396950905,11,0.03389830508474576,0.6666666666666666,0.9166666666666666,0.9720301493000001,0.7363904478000001,0.7347426866,pdb
966,5d80b,0.8132896829998889,0.8907062877205065,3,0.02535211267605634,0.6666666666666666,0.0,0.9213377634000001,0.7764902755,0.7694700162,pdb
967,5d8bC,0.7410771269834004,0.8135512170077672,24,0.07,1.0,0.5714285714285714,0.9561658537000001,0.9280146341000001,0.9222112195000001,pdb
968,5egsA,0.6806188782677153,0.791434208595756,13,0.05970149253731343,0.9285714285714286,0.6538461538461539,0.9217845745000001,0.8699196809,0.8436699468000001,pdb
969,5g3wB,0.8316935347136017,0.8950201861178573,6,0.15140845070422534,0.11627906976744186,0.9,0.9612005348,0.8501002674,0.8437542781,pdb
970,5i2iA,0.4629162058569002,0.6376025720730627,31,0.16666666666666666,0.5128205128205128,0.95,0.9597920188,0.9547103286,0.9369816901,pdb
971,5ifhH,0.4334961866918908,0.5956211515995457,26,0.06430868167202572,0.65,1.0,0.9143131222,0.8882149321,0.8703791855,pdb
972,5jvdC,0.7239789465115317,0.8659707099681007,3,0.014450867052023121,0.8,0.0,0.9255416851,0.7141665188,0.6466226164000001,pdb
973,5jzwD,0.5546836029834844,0.7905604445040402,11,0.1346153846153846,0.7857142857142857,0.8181818181818182,0.9192077830000001,0.8820792453,0.8711278302000001,pdb
974,5l5wK,0.3659639526991577,0.6829819763495788,2,0.0,0.0,0.0,0.9740587678,0.5062,,pdb
975,5leyM,0.7164904626816272,0.8216261716843553,12,0.017241379310344827,1.0,0.8888888888888888,0.9596557078,0.7875219178,0.7844917808,pdb
976,5mqhA,0.7223399791749301,0.8250774669719375,10,0.018518518518518517,0.8,0.75,0.9209584677,0.8895479839,0.8542209677,pdb
977,5phgA,0.7104770483759254,0.8218087603816031,8,0.025078369905956112,0.875,1.0,0.9160967033,0.8295923077,0.8127252747,pdb
978,5pinA,0.6733686397982045,0.8229930924905536,7,0.023178807947019868,1.0,0.8571428571428571,0.9167071429,0.8365936813,0.7413291209,pdb
979,5pkzA,0.692390844469175,0.8501703421796181,8,0.040123456790123455,0.5384615384615384,0.8571428571428571,0.9159395604,0.8368758242000001,0.8134730769,pdb
980,5t8uB,0.654941008683483,0.7975179005173096,21,0.46923076923076923,0.36885245901639346,0.4666666666666667,0.9194088889,0.9024200000000001,0.8928222222000001,pdb
981,5thrR,0.46537351575560054,0.6820098304697844,20,0.2787878787878788,0.6521739130434783,0.8333333333333334,0.8584643443000001,0.8583877049,0.8528778689000001,pdb
982,5tlpA,0.5907084530765457,0.7849007661638475,10,0.10683760683760683,0.42,0.5238095238095238,0.9119112840000001,0.7847346304,0.7797571984,pdb
983,5tufA,0.764268599945696,0.8741581235694109,3,0.011111111111111112,0.8333333333333334,0.0,0.9402278729,0.7237232274000001,0.7045151589,pdb
984,5uwbB,0.8151830925500754,0.8880195106317357,3,0.028616852146263912,0.4444444444444444,0.0,0.8921869955,0.8052251121,0.7642278027,pdb
985,5x2nC,0.7577869485091814,0.8387706142918125,7,0.037037037037037035,0.4166666666666667,0.8,0.9105893709,0.7446950108,0.7097978308,pdb
